CustomerID,City,Vehicle_Model,Subscription_Plan,Rate_Per_KM,Monthly_Fee,Account_Status
CUST-3992,Delhi,Tata Punch EV,Pay-Per-KM,3.51,,Defaulted
CUST-3993,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-3994,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-3995,Delhi,MG Windsor EV,Pay-Per-KM,3.91,,Defaulted
CUST-3996,Delhi,Tata Punch EV,Pay-Per-KM,3.7,,Defaulted
CUST-3997,Pune,Tata Punch EV,Pay-Per-KM,4.47,,Suspended
CUST-3998,Delhi,Maruti e Vitara,Pay-Per-KM,3.25,,Defaulted
CUST-3999,Delhi,MG Windsor EV,Pay-Per-KM,4.42,,Suspended
CUST-4000,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-4001,Pune,Tata Punch EV,Pay-Per-KM,3.34,,Defaulted
CUST-4002,Bengaluru,Tata Punch EV,Pay-Per-KM,4.26,,Active
CUST-4003,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4004,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4005,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4006,Delhi,MG Windsor EV,Pay-Per-KM,4.39,,Active
CUST-4007,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-4008,Pune,MG Windsor EV,Pay-Per-KM,4.44,,Suspended
CUST-4009,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4010,Delhi,Maruti e Vitara,Pay-Per-KM,4.06,,Active
CUST-4011,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.36,,Active
CUST-4012,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-4013,Delhi,Tata Punch EV,Pay-Per-KM,2.78,,Active
CUST-4014,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4015,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4016,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-4017,Delhi,MG Windsor EV,Pay-Per-KM,2.84,,Suspended
CUST-4018,Delhi,Maruti e Vitara,Pay-Per-KM,4.09,,Active
CUST-4019,Pune,MG Windsor EV,Pay-Per-KM,3.65,,Suspended
CUST-4020,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4021,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4022,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4023,Delhi,Tata Punch EV,Pay-Per-KM,3.88,,Active
CUST-4024,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4025,Pune,MG Windsor EV,Pay-Per-KM,3.15,,Active
CUST-4026,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4027,Delhi,Maruti e Vitara,Pay-Per-KM,2.91,,Defaulted
CUST-4028,Bengaluru,Tata Punch EV,Pay-Per-KM,2.76,,Active
CUST-4029,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4030,Delhi,Tata Punch EV,Pay-Per-KM,2.61,,Active
CUST-4031,Pune,MG Windsor EV,Pay-Per-KM,4.37,,Defaulted
CUST-4032,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4033,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-4034,Bengaluru,MG Windsor EV,Pay-Per-KM,3.77,,Suspended
CUST-4035,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4036,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4037,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-4038,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4039,Pune,MG Windsor EV,Pay-Per-KM,2.7,,Suspended
CUST-4040,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-4041,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4042,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4043,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4044,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.83,,Active
CUST-4045,Delhi,Tata Punch EV,Pay-Per-KM,3.28,,Active
CUST-4046,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4047,Delhi,MG Windsor EV,Pay-Per-KM,4.06,,Active
CUST-4048,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4049,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4050,Bengaluru,Tata Punch EV,Pay-Per-KM,4.5,,Defaulted
CUST-4051,Pune,Maruti e Vitara,Pay-Per-KM,3.41,,Active
CUST-4052,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4053,Delhi,Maruti e Vitara,Pay-Per-KM,2.65,,Active
CUST-4054,Delhi,Tata Punch EV,Pay-Per-KM,3.31,,Active
CUST-4055,Pune,MG Windsor EV,Pay-Per-KM,4.33,,Active
CUST-4056,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-4057,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-4058,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-4059,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4060,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4061,Bengaluru,MG Windsor EV,Pay-Per-KM,3.72,,Active
CUST-4062,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4063,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4064,Pune,Maruti e Vitara,Pay-Per-KM,3.15,,Active
CUST-4065,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-4066,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4067,Pune,MG Windsor EV,Pay-Per-KM,2.96,,Active
CUST-4068,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4069,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.21,,Active
CUST-4070,Delhi,Maruti e Vitara,Pay-Per-KM,2.73,,Suspended
CUST-4071,Pune,Tata Punch EV,Pay-Per-KM,3.46,,Defaulted
CUST-4072,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4073,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4074,Pune,Maruti e Vitara,Pay-Per-KM,4.03,,Suspended
CUST-4075,Pune,Maruti e Vitara,Pay-Per-KM,3.35,,Active
CUST-4076,Bengaluru,MG Windsor EV,Pay-Per-KM,2.99,,Active
CUST-4077,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-4078,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4079,Pune,Tata Punch EV,Pay-Per-KM,4.38,,Active
CUST-4080,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4081,Bengaluru,MG Windsor EV,Pay-Per-KM,2.75,,Suspended
CUST-4082,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-4083,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4084,Delhi,Tata Punch EV,Pay-Per-KM,2.61,,Active
CUST-4085,Pune,MG Windsor EV,Pay-Per-KM,3.21,,Active
CUST-4086,Pune,Tata Punch EV,Pay-Per-KM,3.95,,Active
CUST-4087,Delhi,Maruti e Vitara,Pay-Per-KM,3.74,,Defaulted
CUST-4088,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-4089,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-4090,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4091,Pune,MG Windsor EV,Pay-Per-KM,3.48,,Suspended
CUST-4092,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4093,Delhi,Tata Punch EV,Pay-Per-KM,4.01,,Defaulted
CUST-4094,Delhi,MG Windsor EV,Pay-Per-KM,3.55,,Active
CUST-4095,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4096,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-4097,Pune,Maruti e Vitara,Pay-Per-KM,2.99,,Defaulted
CUST-4098,Bengaluru,MG Windsor EV,Pay-Per-KM,3.99,,Active
CUST-4099,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4100,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4101,Pune,Maruti e Vitara,Pay-Per-KM,3.44,,Defaulted
CUST-4102,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4103,Pune,Maruti e Vitara,Pay-Per-KM,2.82,,Active
CUST-4104,Delhi,MG Windsor EV,Pay-Per-KM,3.69,,Suspended
CUST-4105,Delhi,Tata Punch EV,Pay-Per-KM,3.62,,Defaulted
CUST-4106,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4107,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4108,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4109,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4110,Delhi,MG Windsor EV,Pay-Per-KM,4.35,,Active
CUST-4111,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-4112,Pune,MG Windsor EV,Pay-Per-KM,3.34,,Active
CUST-4113,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-4114,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-4115,Pune,Maruti e Vitara,Pay-Per-KM,3.59,,Active
CUST-4116,Pune,MG Windsor EV,Pay-Per-KM,4.22,,Active
CUST-4117,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4118,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-4119,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-4120,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4121,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4122,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4123,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4124,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4125,Delhi,MG Windsor EV,Pay-Per-KM,3.58,,Active
CUST-4126,Bengaluru,MG Windsor EV,Pay-Per-KM,3.99,,Suspended
CUST-4127,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4128,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4129,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4130,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4131,Delhi,Maruti e Vitara,Pay-Per-KM,3.15,,Suspended
CUST-4132,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.99,,Active
CUST-4133,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4134,Delhi,Maruti e Vitara,Pay-Per-KM,3.61,,Suspended
CUST-4135,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-4136,Pune,MG Windsor EV,Pay-Per-KM,3.37,,Active
CUST-4137,Delhi,MG Windsor EV,Pay-Per-KM,3.59,,Defaulted
CUST-4138,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4139,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4140,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4141,Delhi,MG Windsor EV,Pay-Per-KM,3.52,,Suspended
CUST-4142,Bengaluru,MG Windsor EV,Pay-Per-KM,3.73,,Active
CUST-4143,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4144,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4145,Pune,Tata Punch EV,Pay-Per-KM,3.18,,Active
CUST-4146,Delhi,Tata Punch EV,Pay-Per-KM,4.26,,Active
CUST-4147,Delhi,Maruti e Vitara,Pay-Per-KM,4.47,,Suspended
CUST-4148,Bengaluru,Tata Punch EV,Pay-Per-KM,2.76,,Active
CUST-4149,Delhi,Maruti e Vitara,Pay-Per-KM,3.21,,Active
CUST-4150,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4151,Pune,MG Windsor EV,Pay-Per-KM,3.3,,Active
CUST-4152,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.42,,Active
CUST-4153,Bengaluru,Tata Punch EV,Pay-Per-KM,3.05,,Active
CUST-4154,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4155,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.12,,Active
CUST-4156,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.25,,Defaulted
CUST-4157,Delhi,Maruti e Vitara,Pay-Per-KM,4.26,,Active
CUST-4158,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-4159,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4160,Pune,Maruti e Vitara,Pay-Per-KM,4.01,,Suspended
CUST-4161,Delhi,Tata Punch EV,Pay-Per-KM,4.39,,Suspended
CUST-4162,Pune,MG Windsor EV,Pay-Per-KM,3.52,,Defaulted
CUST-4163,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.63,,Active
CUST-4164,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4165,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-4166,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4167,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4168,Delhi,Tata Punch EV,Pay-Per-KM,4.22,,Active
CUST-4169,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4170,Pune,Tata Punch EV,Pay-Per-KM,3.56,,Active
CUST-4171,Bengaluru,MG Windsor EV,Pay-Per-KM,3.91,,Active
CUST-4172,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4173,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.96,,Active
CUST-4174,Pune,MG Windsor EV,Pay-Per-KM,4.4,,Defaulted
CUST-4175,Bengaluru,MG Windsor EV,Pay-Per-KM,3.92,,Active
CUST-4176,Delhi,MG Windsor EV,Pay-Per-KM,3.08,,Defaulted
CUST-4177,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4178,Delhi,MG Windsor EV,Pay-Per-KM,3.65,,Suspended
CUST-4179,Bengaluru,MG Windsor EV,Pay-Per-KM,2.74,,Active
CUST-4180,Bengaluru,MG Windsor EV,Pay-Per-KM,3.25,,Suspended
CUST-4181,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4182,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4183,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4184,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4185,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4186,Pune,Maruti e Vitara,Pay-Per-KM,2.72,,Active
CUST-4187,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4188,Pune,Tata Punch EV,Pay-Per-KM,3.01,,Defaulted
CUST-4189,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-4190,Delhi,Tata Punch EV,Pay-Per-KM,3.12,,Active
CUST-4191,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-4192,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4193,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.77,,Active
CUST-4194,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4195,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4196,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.92,,Active
CUST-4197,Delhi,Maruti e Vitara,Pay-Per-KM,2.71,,Active
CUST-4198,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4199,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4200,Pune,MG Windsor EV,Pay-Per-KM,4.12,,Active
CUST-4201,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-4202,Delhi,MG Windsor EV,Pay-Per-KM,3.47,,Active
CUST-4203,Bengaluru,MG Windsor EV,Pay-Per-KM,3.91,,Active
CUST-4204,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-4205,Delhi,Maruti e Vitara,Pay-Per-KM,3.17,,Defaulted
CUST-4206,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-4207,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-4208,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4209,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4210,Pune,Tata Punch EV,Pay-Per-KM,4.01,,Suspended
CUST-4211,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.05,,Active
CUST-4212,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4213,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-4214,Pune,MG Windsor EV,Pay-Per-KM,3.39,,Active
CUST-4215,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.64,,Defaulted
CUST-4216,Bengaluru,MG Windsor EV,Pay-Per-KM,3.68,,Defaulted
CUST-4217,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-4218,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-4219,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-4220,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-4221,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-4222,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4223,Pune,MG Windsor EV,Pay-Per-KM,2.72,,Suspended
CUST-4224,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-4225,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4226,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.01,,Suspended
CUST-4227,Pune,Tata Punch EV,Pay-Per-KM,4.14,,Defaulted
CUST-4228,Delhi,Maruti e Vitara,Pay-Per-KM,2.75,,Active
CUST-4229,Delhi,MG Windsor EV,Pay-Per-KM,4.3,,Defaulted
CUST-4230,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-4231,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.71,,Suspended
CUST-4232,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4233,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4234,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4235,Bengaluru,Tata Punch EV,Pay-Per-KM,3.24,,Suspended
CUST-4236,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.35,,Suspended
CUST-4237,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4238,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4239,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4240,Pune,Tata Punch EV,Pay-Per-KM,3.19,,Defaulted
CUST-4241,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-4242,Pune,MG Windsor EV,Pay-Per-KM,2.81,,Active
CUST-4243,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4244,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4245,Delhi,Maruti e Vitara,Pay-Per-KM,4.25,,Defaulted
CUST-4246,Delhi,Maruti e Vitara,Pay-Per-KM,3.08,,Active
CUST-4247,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4248,Delhi,Maruti e Vitara,Pay-Per-KM,3.78,,Active
CUST-4249,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.19,,Active
CUST-4250,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-4251,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-4252,Delhi,Tata Punch EV,Pay-Per-KM,3.04,,Active
CUST-4253,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4254,Pune,Tata Punch EV,Pay-Per-KM,4.08,,Active
CUST-4255,Pune,Tata Punch EV,Pay-Per-KM,4.23,,Defaulted
CUST-4256,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-4257,Bengaluru,MG Windsor EV,Pay-Per-KM,3.02,,Active
CUST-4258,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.77,,Active
CUST-4259,Delhi,MG Windsor EV,Pay-Per-KM,3.49,,Active
CUST-4260,Delhi,MG Windsor EV,Pay-Per-KM,4.13,,Active
CUST-4261,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4262,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4263,Delhi,Tata Punch EV,Pay-Per-KM,4.13,,Active
CUST-4264,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-4265,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-4266,Pune,Maruti e Vitara,Pay-Per-KM,2.76,,Active
CUST-4267,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-4268,Delhi,Tata Punch EV,Pay-Per-KM,3.91,,Active
CUST-4269,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-4270,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-4271,Delhi,MG Windsor EV,Pay-Per-KM,4.29,,Active
CUST-4272,Bengaluru,Tata Punch EV,Pay-Per-KM,4.35,,Active
CUST-4273,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4274,Bengaluru,MG Windsor EV,Pay-Per-KM,3.02,,Active
CUST-4275,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.64,,Active
CUST-4276,Delhi,Tata Punch EV,Pay-Per-KM,3.41,,Active
CUST-4277,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4278,Delhi,MG Windsor EV,Pay-Per-KM,4.18,,Active
CUST-4279,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4280,Delhi,Maruti e Vitara,Pay-Per-KM,4.24,,Active
CUST-4281,Delhi,MG Windsor EV,Pay-Per-KM,2.68,,Defaulted
CUST-4282,Delhi,Maruti e Vitara,Pay-Per-KM,3.73,,Active
CUST-4283,Pune,Tata Punch EV,Pay-Per-KM,3.12,,Active
CUST-4284,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.31,,Suspended
CUST-4285,Pune,Tata Punch EV,Pay-Per-KM,3.09,,Active
CUST-4286,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4287,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-4288,Delhi,Maruti e Vitara,Pay-Per-KM,3.44,,Suspended
CUST-4289,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-4290,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4291,Pune,MG Windsor EV,Pay-Per-KM,3.46,,Active
CUST-4292,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-4293,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-4294,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4295,Delhi,Maruti e Vitara,Pay-Per-KM,3.85,,Defaulted
CUST-4296,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-4297,Delhi,Maruti e Vitara,Pay-Per-KM,2.89,,Active
CUST-4298,Bengaluru,MG Windsor EV,Pay-Per-KM,2.85,,Suspended
CUST-4299,Delhi,Maruti e Vitara,Pay-Per-KM,2.92,,Suspended
CUST-4300,Delhi,Maruti e Vitara,Pay-Per-KM,4.03,,Active
CUST-4301,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4302,Delhi,Maruti e Vitara,Pay-Per-KM,4.07,,Suspended
CUST-4303,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-4304,Pune,Maruti e Vitara,Pay-Per-KM,2.81,,Defaulted
CUST-4305,Delhi,MG Windsor EV,Pay-Per-KM,4.36,,Defaulted
CUST-4306,Bengaluru,MG Windsor EV,Pay-Per-KM,4.28,,Active
CUST-4307,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4308,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4309,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-4310,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4311,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-4312,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-4313,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.08,,Active
CUST-4314,Delhi,MG Windsor EV,Pay-Per-KM,4.26,,Suspended
CUST-4315,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-4316,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-4317,Delhi,MG Windsor EV,Pay-Per-KM,4.16,,Defaulted
CUST-4318,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-4319,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-4320,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4321,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-4322,Bengaluru,Tata Punch EV,Pay-Per-KM,2.63,,Active
CUST-4323,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-4324,Bengaluru,Tata Punch EV,Pay-Per-KM,3.94,,Defaulted
CUST-4325,Pune,Tata Punch EV,Pay-Per-KM,2.82,,Suspended
CUST-4326,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-4327,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-4328,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
